Time,kpt,Temperature,Humidity,Rain,day_of_week,day_off,Month,Day,Hour,Minute
2024-11-07 10:30:00+08:00,186,24.6,65,0.0,4,0,11,7,10,30
2024-11-07 10:45:00+08:00,193,24.6,65,0.0,4,0,11,7,10,45
2024-11-07 11:00:00+08:00,201,25.7,63,0.0,4,0,11,7,11,0
2024-11-07 11:15:00+08:00,179,25.7,63,0.0,4,0,11,7,11,15
2024-11-07 11:30:00+08:00,205,25.7,63,0.0,4,0,11,7,11,30
2024-11-07 11:45:00+08:00,227,25.7,63,0.0,4,0,11,7,11,45
2024-11-07 12:00:00+08:00,237,26.0,63,0.0,4,0,11,7,12,0
2024-11-07 12:15:00+08:00,232,26.0,63,0.0,4,0,11,7,12,15
2024-11-07 12:30:00+08:00,240,26.0,63,0.0,4,0,11,7,12,30
2024-11-07 12:45:00+08:00,248,26.0,63,0.0,4,0,11,7,12,45
2024-11-07 13:00:00+08:00,309,26.7,62,0.0,4,0,11,7,13,0
2024-11-07 13:15:00+08:00,319,26.7,62,0.0,4,0,11,7,13,15
2024-11-07 13:30:00+08:00,277,26.7,62,0.0,4,0,11,7,13,30
2024-11-07 13:45:00+08:00,313,26.7,62,0.0,4,0,11,7,13,45
2024-11-07 14:00:00+08:00,356,26.5,63,0.0,4,0,11,7,14,0
2024-11-07 14:15:00+08:00,386,26.5,63,0.0,4,0,11,7,14,15
2024-11-07 14:30:00+08:00,393,26.5,63,0.0,4,0,11,7,14,30
2024-11-07 14:45:00+08:00,404,26.5,63,0.0,4,0,11,7,14,45
2024-11-07 15:00:00+08:00,429,26.3,64,0.0,4,0,11,7,15,0
2024-11-07 15:15:00+08:00,479,26.3,64,0.0,4,0,11,7,15,15
2024-11-07 15:30:00+08:00,501,26.3,64,0.0,4,0,11,7,15,30
2024-11-07 15:45:00+08:00,528,26.3,64,0.0,4,0,11,7,15,45
2024-11-07 16:00:00+08:00,557,25.6,65,0.0,4,0,11,7,16,0
2024-11-07 16:15:00+08:00,577,25.6,65,0.0,4,0,11,7,16,15
2024-11-07 16:30:00+08:00,591,25.6,65,0.0,4,0,11,7,16,30
2024-11-07 16:45:00+08:00,581,25.6,65,0.0,4,0,11,7,16,45
2024-11-07 17:00:00+08:00,613,24.0,71,0.0,4,0,11,7,17,0
2024-11-07 17:15:00+08:00,590,24.0,71,0.0,4,0,11,7,17,15
2024-11-07 17:30:00+08:00,561,24.0,71,0.0,4,0,11,7,17,30
2024-11-07 17:45:00+08:00,554,24.0,71,0.0,4,0,11,7,17,45
2024-11-07 18:00:00+08:00,561,23.3,72,0.0,4,0,11,7,18,0
2024-11-07 18:15:00+08:00,557,23.3,72,0.0,4,0,11,7,18,15
2024-11-07 18:30:00+08:00,530,23.3,72,0.0,4,0,11,7,18,30
2024-11-07 18:45:00+08:00,524,23.3,72,0.0,4,0,11,7,18,45
2024-11-07 19:00:00+08:00,510,22.7,74,0.0,4,0,11,7,19,0
2024-11-07 19:15:00+08:00,522,22.7,74,0.0,4,0,11,7,19,15
2024-11-07 19:30:00+08:00,518,22.7,74,0.0,4,0,11,7,19,30
2024-11-07 19:45:00+08:00,525,22.7,74,0.0,4,0,11,7,19,45
2024-11-07 20:00:00+08:00,531,22.3,76,0.0,4,0,11,7,20,0
2024-11-07 20:15:00+08:00,555,22.3,76,0.0,4,0,11,7,20,15
2024-11-07 20:30:00+08:00,557,22.3,76,0.0,4,0,11,7,20,30
2024-11-07 20:45:00+08:00,571,22.3,76,0.0,4,0,11,7,20,45
2024-11-07 21:00:00+08:00,529,21.9,78,0.0,4,0,11,7,21,0
2024-11-07 21:15:00+08:00,537,21.9,78,0.0,4,0,11,7,21,15
2024-11-07 21:30:00+08:00,500,21.9,78,0.0,4,0,11,7,21,30
2024-11-07 21:45:00+08:00,500,21.9,78,0.0,4,0,11,7,21,45
2024-11-07 22:00:00+08:00,488,21.6,80,0.0,4,0,11,7,22,0
2024-11-07 22:15:00+08:00,503,21.6,80,0.0,4,0,11,7,22,15
2024-11-07 22:30:00+08:00,470,21.6,80,0.0,4,0,11,7,22,30
2024-11-07 22:45:00+08:00,483,21.6,80,0.0,4,0,11,7,22,45
2024-11-07 23:00:00+08:00,491,21.5,84,0.0,4,0,11,7,23,0
2024-11-07 23:15:00+08:00,490,21.5,84,0.0,4,0,11,7,23,15
2024-11-07 23:30:00+08:00,474,21.5,84,0.0,4,0,11,7,23,30
2024-11-07 23:45:00+08:00,513,21.5,84,0.0,4,0,11,7,23,45
2024-11-08 00:00:00+08:00,492,21.3,86,0.0,5,0,11,8,0,0
2024-11-08 00:15:00+08:00,453,21.3,86,0.0,5,0,11,8,0,15
2024-11-08 00:30:00+08:00,442,21.3,86,0.0,5,0,11,8,0,30
2024-11-08 00:45:00+08:00,428,21.3,86,0.0,5,0,11,8,0,45
2024-11-08 01:00:00+08:00,419,21.1,88,0.0,5,0,11,8,1,0
2024-11-08 01:15:00+08:00,419,21.1,88,0.0,5,0,11,8,1,15
2024-11-08 01:30:00+08:00,411,21.1,88,0.0,5,0,11,8,1,30
2024-11-08 01:45:00+08:00,440,21.1,88,0.0,5,0,11,8,1,45
2024-11-08 02:00:00+08:00,474,21.1,88,0.0,5,0,11,8,2,0
2024-11-08 02:15:00+08:00,448,21.1,88,0.0,5,0,11,8,2,15
2024-11-08 02:30:00+08:00,407,21.1,88,0.0,5,0,11,8,2,30
2024-11-08 02:45:00+08:00,392,21.1,88,0.0,5,0,11,8,2,45
2024-11-08 03:00:00+08:00,385,21.1,89,0.0,5,0,11,8,3,0
2024-11-08 03:15:00+08:00,373,21.1,89,0.0,5,0,11,8,3,15
2024-11-08 03:30:00+08:00,372,21.1,89,0.0,5,0,11,8,3,30
2024-11-08 03:45:00+08:00,359,21.1,89,0.0,5,0,11,8,3,45
2024-11-08 04:00:00+08:00,366,21.3,87,0.0,5,0,11,8,4,0
2024-11-08 04:15:00+08:00,392,21.3,87,0.0,5,0,11,8,4,15
2024-11-08 04:30:00+08:00,374,21.3,87,0.0,5,0,11,8,4,30
2024-11-08 04:45:00+08:00,340,21.3,87,0.0,5,0,11,8,4,45
2024-11-08 05:00:00+08:00,314,21.5,87,0.0,5,0,11,8,5,0
2024-11-08 05:15:00+08:00,318,21.5,87,0.0,5,0,11,8,5,15
2024-11-08 05:30:00+08:00,325,21.5,87,0.0,5,0,11,8,5,30
2024-11-08 05:45:00+08:00,349,21.5,87,0.0,5,0,11,8,5,45
2024-11-08 06:00:00+08:00,350,21.5,86,0.0,5,0,11,8,6,0
2024-11-08 06:15:00+08:00,339,21.5,86,0.0,5,0,11,8,6,15
2024-11-08 06:30:00+08:00,327,21.5,86,0.0,5,0,11,8,6,30
2024-11-08 06:45:00+08:00,319,21.5,86,0.0,5,0,11,8,6,45
2024-11-08 07:00:00+08:00,298,21.5,86,0.0,5,0,11,8,7,0
2024-11-08 07:15:00+08:00,310,21.5,86,0.0,5,0,11,8,7,15
2024-11-08 07:30:00+08:00,293,21.5,86,0.0,5,0,11,8,7,30
2024-11-08 07:45:00+08:00,248,21.5,86,0.0,5,0,11,8,7,45
2024-11-08 08:00:00+08:00,241,22.3,79,0.0,5,0,11,8,8,0
2024-11-08 08:15:00+08:00,220,22.3,79,0.0,5,0,11,8,8,15
2024-11-08 08:30:00+08:00,253,22.3,79,0.0,5,0,11,8,8,30
2024-11-08 08:45:00+08:00,312,22.3,79,0.0,5,0,11,8,8,45
2024-11-08 09:00:00+08:00,330,23.0,77,0.0,5,0,11,8,9,0
2024-11-08 09:15:00+08:00,323,23.0,77,0.0,5,0,11,8,9,15
2024-11-08 09:30:00+08:00,312,23.0,77,0.0,5,0,11,8,9,30
2024-11-08 09:45:00+08:00,356,23.0,77,0.0,5,0,11,8,9,45
2024-11-08 10:00:00+08:00,414,24.2,73,0.0,5,0,11,8,10,0
2024-11-08 10:15:00+08:00,446,24.2,73,0.0,5,0,11,8,10,15
2024-11-08 10:30:00+08:00,383,24.2,73,0.0,5,0,11,8,10,30
2024-11-08 10:45:00+08:00,321,24.2,73,0.0,5,0,11,8,10,45
2024-11-08 11:00:00+08:00,253,24.6,73,0.0,5,0,11,8,11,0
2024-11-08 11:15:00+08:00,261,24.6,73,0.0,5,0,11,8,11,15
2024-11-08 11:30:00+08:00,228,24.6,73,0.0,5,0,11,8,11,30
2024-11-08 11:45:00+08:00,212,24.6,73,0.0,5,0,11,8,11,45
2024-11-08 12:00:00+08:00,250,26.6,68,0.0,5,0,11,8,12,0
2024-11-08 12:15:00+08:00,328,26.6,68,0.0,5,0,11,8,12,15
2024-11-08 12:30:00+08:00,402,26.6,68,0.0,5,0,11,8,12,30
2024-11-08 12:45:00+08:00,307,26.6,68,0.0,5,0,11,8,12,45
2024-11-08 13:00:00+08:00,441,26.5,70,0.0,5,0,11,8,13,0
2024-11-08 13:15:00+08:00,475,26.5,70,0.0,5,0,11,8,13,15
2024-11-08 13:30:00+08:00,497,26.5,70,0.0,5,0,11,8,13,30
2024-11-08 13:45:00+08:00,492,26.5,70,0.0,5,0,11,8,13,45
2024-11-08 14:00:00+08:00,497,25.6,74,0.0,5,0,11,8,14,0
2024-11-08 14:15:00+08:00,508,25.6,74,0.0,5,0,11,8,14,15
2024-11-08 14:30:00+08:00,525,25.6,74,0.0,5,0,11,8,14,30
2024-11-08 14:45:00+08:00,497,25.6,74,0.0,5,0,11,8,14,45
2024-11-08 15:00:00+08:00,432,25.1,78,0.0,5,0,11,8,15,0
2024-11-08 15:15:00+08:00,457,25.1,78,0.0,5,0,11,8,15,15
2024-11-08 15:30:00+08:00,480,25.1,78,0.0,5,0,11,8,15,30
2024-11-08 15:45:00+08:00,492,25.1,78,0.0,5,0,11,8,15,45
2024-11-08 16:00:00+08:00,481,24.6,78,0.0,5,0,11,8,16,0
2024-11-08 16:15:00+08:00,499,24.6,78,0.0,5,0,11,8,16,15
2024-11-08 16:30:00+08:00,524,24.6,78,0.0,5,0,11,8,16,30
2024-11-08 16:45:00+08:00,500,24.6,78,0.0,5,0,11,8,16,45
2024-11-08 17:00:00+08:00,482,23.8,83,0.0,5,0,11,8,17,0
2024-11-08 17:15:00+08:00,465,23.8,83,0.0,5,0,11,8,17,15
2024-11-08 17:30:00+08:00,492,23.8,83,0.0,5,0,11,8,17,30
2024-11-08 17:45:00+08:00,507,23.8,83,0.0,5,0,11,8,17,45
2024-11-08 18:00:00+08:00,493,23.2,88,0.0,5,0,11,8,18,0
2024-11-08 18:15:00+08:00,456,23.2,88,0.0,5,0,11,8,18,15
2024-11-08 18:30:00+08:00,452,23.2,88,0.0,5,0,11,8,18,30
2024-11-08 18:45:00+08:00,452,23.2,88,0.0,5,0,11,8,18,45
2024-11-08 19:00:00+08:00,454,23.1,89,0.0,5,0,11,8,19,0
2024-11-08 19:15:00+08:00,437,23.1,89,0.0,5,0,11,8,19,15
2024-11-08 19:30:00+08:00,434,23.1,89,0.0,5,0,11,8,19,30
2024-11-08 19:45:00+08:00,421,23.1,89,0.0,5,0,11,8,19,45
2024-11-08 20:00:00+08:00,430,23.2,90,0.0,5,0,11,8,20,0
2024-11-08 20:15:00+08:00,432,23.2,90,0.0,5,0,11,8,20,15
2024-11-08 20:30:00+08:00,442,23.2,90,0.0,5,0,11,8,20,30
2024-11-08 20:45:00+08:00,432,23.2,90,0.0,5,0,11,8,20,45
2024-11-08 21:00:00+08:00,410,23.0,93,0.0,5,0,11,8,21,0
2024-11-08 21:15:00+08:00,412,23.0,93,0.0,5,0,11,8,21,15
2024-11-08 21:30:00+08:00,415,23.0,93,0.0,5,0,11,8,21,30
2024-11-08 21:45:00+08:00,410,23.0,93,0.0,5,0,11,8,21,45
2024-11-08 22:00:00+08:00,414,23.1,92,0.0,5,0,11,8,22,0
2024-11-08 22:15:00+08:00,418,23.1,92,0.0,5,0,11,8,22,15
2024-11-08 22:30:00+08:00,465,23.1,92,0.0,5,0,11,8,22,30
2024-11-08 22:45:00+08:00,437,23.1,92,0.0,5,0,11,8,22,45
2024-11-08 23:00:00+08:00,393,23.0,93,0.0,5,0,11,8,23,0
2024-11-08 23:15:00+08:00,415,23.0,93,0.0,5,0,11,8,23,15
2024-11-08 23:30:00+08:00,403,23.0,93,0.0,5,0,11,8,23,30
2024-11-08 23:45:00+08:00,388,23.0,93,0.0,5,0,11,8,23,45
2024-11-09 00:00:00+08:00,394,23.0,93,0.0,6,1,11,9,0,0
2024-11-09 00:15:00+08:00,394,23.0,93,0.0,6,1,11,9,0,15
2024-11-09 00:30:00+08:00,382,23.0,93,0.0,6,1,11,9,0,30
2024-11-09 00:45:00+08:00,375,23.0,93,0.0,6,1,11,9,0,45
2024-11-09 01:00:00+08:00,381,23.0,94,0.0,6,1,11,9,1,0
2024-11-09 01:15:00+08:00,364,23.0,94,0.0,6,1,11,9,1,15
2024-11-09 01:30:00+08:00,375,23.0,94,0.0,6,1,11,9,1,30
2024-11-09 01:45:00+08:00,406,23.0,94,0.0,6,1,11,9,1,45
2024-11-09 02:00:00+08:00,404,23.1,94,0.0,6,1,11,9,2,0
2024-11-09 02:15:00+08:00,353,23.1,94,0.0,6,1,11,9,2,15
2024-11-09 02:30:00+08:00,358,23.1,94,0.0,6,1,11,9,2,30
2024-11-09 02:45:00+08:00,335,23.1,94,0.0,6,1,11,9,2,45
2024-11-09 03:00:00+08:00,332,23.0,95,0.0,6,1,11,9,3,0
2024-11-09 03:15:00+08:00,327,23.0,95,0.0,6,1,11,9,3,15
2024-11-09 03:30:00+08:00,328,23.0,95,0.0,6,1,11,9,3,30
2024-11-09 03:45:00+08:00,365,23.0,95,0.0,6,1,11,9,3,45
2024-11-09 04:00:00+08:00,364,23.2,94,0.0,6,1,11,9,4,0
2024-11-09 04:15:00+08:00,328,23.2,94,0.0,6,1,11,9,4,15
2024-11-09 04:30:00+08:00,322,23.2,94,0.0,6,1,11,9,4,30
2024-11-09 04:45:00+08:00,314,23.2,94,0.0,6,1,11,9,4,45
2024-11-09 05:00:00+08:00,306,23.2,91,0.0,6,1,11,9,5,0
2024-11-09 05:15:00+08:00,304,23.2,91,0.0,6,1,11,9,5,15
2024-11-09 05:30:00+08:00,307,23.2,91,0.0,6,1,11,9,5,30
2024-11-09 05:45:00+08:00,325,23.2,91,0.0,6,1,11,9,5,45
2024-11-09 06:00:00+08:00,336,23.3,91,0.0,6,1,11,9,6,0
2024-11-09 06:15:00+08:00,315,23.3,91,0.0,6,1,11,9,6,15
2024-11-09 06:30:00+08:00,300,23.3,91,0.0,6,1,11,9,6,30
2024-11-09 06:45:00+08:00,279,23.3,91,0.0,6,1,11,9,6,45
2024-11-09 07:00:00+08:00,314,23.6,93,0.0,6,1,11,9,7,0
2024-11-09 07:15:00+08:00,288,23.6,93,0.0,6,1,11,9,7,15
2024-11-09 07:30:00+08:00,239,23.6,93,0.0,6,1,11,9,7,30
2024-11-09 07:45:00+08:00,202,23.6,93,0.0,6,1,11,9,7,45
2024-11-09 08:00:00+08:00,231,24.7,89,0.0,6,1,11,9,8,0
2024-11-09 08:15:00+08:00,238,24.7,89,0.0,6,1,11,9,8,15
2024-11-09 08:30:00+08:00,196,24.7,89,0.0,6,1,11,9,8,30
2024-11-09 08:45:00+08:00,177,24.7,89,0.0,6,1,11,9,8,45
2024-11-09 09:00:00+08:00,169,25.8,83,0.0,6,1,11,9,9,0
2024-11-09 09:15:00+08:00,166,25.8,83,0.0,6,1,11,9,9,15
2024-11-09 09:30:00+08:00,214,25.8,83,0.0,6,1,11,9,9,30
2024-11-09 09:45:00+08:00,202,25.8,83,0.0,6,1,11,9,9,45
2024-11-09 10:00:00+08:00,137,26.8,78,0.0,6,1,11,9,10,0
2024-11-09 10:15:00+08:00,135,26.8,78,0.0,6,1,11,9,10,15
2024-11-09 10:30:00+08:00,148,26.8,78,0.0,6,1,11,9,10,30
2024-11-09 10:45:00+08:00,108,26.8,78,0.0,6,1,11,9,10,45
2024-11-09 11:00:00+08:00,91,27.0,77,0.0,6,1,11,9,11,0
2024-11-09 11:15:00+08:00,32,27.0,77,0.0,6,1,11,9,11,15
2024-11-09 11:30:00+08:00,66,27.0,77,0.0,6,1,11,9,11,30
2024-11-09 11:45:00+08:00,58,27.0,77,0.0,6,1,11,9,11,45
2024-11-09 12:00:00+08:00,58,28.1,73,0.0,6,1,11,9,12,0
2024-11-09 12:15:00+08:00,71,28.1,73,0.0,6,1,11,9,12,15
2024-11-09 12:30:00+08:00,84,28.1,73,0.0,6,1,11,9,12,30
2024-11-09 12:45:00+08:00,84,28.1,73,0.0,6,1,11,9,12,45
2024-11-09 13:00:00+08:00,83,28.2,74,0.0,6,1,11,9,13,0
2024-11-09 13:15:00+08:00,88,28.2,74,0.0,6,1,11,9,13,15
2024-11-09 13:30:00+08:00,110,28.2,74,0.0,6,1,11,9,13,30
2024-11-09 13:45:00+08:00,141,28.2,74,0.0,6,1,11,9,13,45
2024-11-09 14:00:00+08:00,216,27.8,76,0.0,6,1,11,9,14,0
2024-11-09 14:15:00+08:00,211,27.8,76,0.0,6,1,11,9,14,15
2024-11-09 14:30:00+08:00,235,27.8,76,0.0,6,1,11,9,14,30
2024-11-09 14:45:00+08:00,260,27.8,76,0.0,6,1,11,9,14,45
2024-11-09 15:00:00+08:00,275,26.9,79,0.0,6,1,11,9,15,0
2024-11-09 15:15:00+08:00,287,26.9,79,0.0,6,1,11,9,15,15
2024-11-09 15:30:00+08:00,296,26.9,79,0.0,6,1,11,9,15,30
2024-11-09 15:45:00+08:00,330,26.9,79,0.0,6,1,11,9,15,45
2024-11-09 16:00:00+08:00,414,26.2,86,0.0,6,1,11,9,16,0
2024-11-09 16:15:00+08:00,414,26.2,86,0.0,6,1,11,9,16,15
2024-11-09 16:30:00+08:00,400,26.2,86,0.0,6,1,11,9,16,30
2024-11-09 16:45:00+08:00,403,26.2,86,0.0,6,1,11,9,16,45
2024-11-09 17:00:00+08:00,402,25.3,89,0.0,6,1,11,9,17,0
2024-11-09 17:15:00+08:00,407,25.3,89,0.0,6,1,11,9,17,15
2024-11-09 17:30:00+08:00,421,25.3,89,0.0,6,1,11,9,17,30
2024-11-09 17:45:00+08:00,389,25.3,89,0.0,6,1,11,9,17,45
2024-11-09 18:00:00+08:00,402,24.6,92,0.0,6,1,11,9,18,0
2024-11-09 18:15:00+08:00,408,24.6,92,0.0,6,1,11,9,18,15
2024-11-09 18:30:00+08:00,392,24.6,92,0.0,6,1,11,9,18,30
2024-11-09 18:45:00+08:00,394,24.6,92,0.0,6,1,11,9,18,45
2024-11-09 19:00:00+08:00,420,24.4,92,0.0,6,1,11,9,19,0
2024-11-09 19:15:00+08:00,444,24.4,92,0.0,6,1,11,9,19,15
2024-11-09 19:30:00+08:00,424,24.4,92,0.0,6,1,11,9,19,30
2024-11-09 19:45:00+08:00,415,24.4,92,0.0,6,1,11,9,19,45
2024-11-09 20:00:00+08:00,406,24.3,92,0.0,6,1,11,9,20,0
2024-11-09 20:15:00+08:00,400,24.3,92,0.0,6,1,11,9,20,15
2024-11-09 20:30:00+08:00,399,24.3,92,0.0,6,1,11,9,20,30
2024-11-09 20:45:00+08:00,402,24.3,92,0.0,6,1,11,9,20,45
2024-11-09 21:00:00+08:00,399,24.1,93,0.0,6,1,11,9,21,0
2024-11-09 21:15:00+08:00,395,24.1,93,0.0,6,1,11,9,21,15
2024-11-09 21:30:00+08:00,411,24.1,93,0.0,6,1,11,9,21,30
2024-11-09 21:45:00+08:00,420,24.1,93,0.0,6,1,11,9,21,45
2024-11-09 22:00:00+08:00,415,24.0,94,0.0,6,1,11,9,22,0
2024-11-09 22:15:00+08:00,401,24.0,94,0.0,6,1,11,9,22,15
2024-11-09 22:30:00+08:00,414,24.0,94,0.0,6,1,11,9,22,30
2024-11-09 22:45:00+08:00,402,24.0,94,0.0,6,1,11,9,22,45
2024-11-09 23:00:00+08:00,384,23.8,95,0.0,6,1,11,9,23,0
2024-11-09 23:15:00+08:00,377,23.8,95,0.0,6,1,11,9,23,15
2024-11-09 23:30:00+08:00,395,23.8,95,0.0,6,1,11,9,23,30
2024-11-09 23:45:00+08:00,435,23.8,95,0.0,6,1,11,9,23,45
2024-11-10 00:00:00+08:00,432,23.7,91,0.0,7,1,11,10,0,0
2024-11-10 00:15:00+08:00,388,23.7,91,0.0,7,1,11,10,0,15
2024-11-10 00:30:00+08:00,384,23.7,91,0.0,7,1,11,10,0,30
2024-11-10 00:45:00+08:00,360,23.7,91,0.0,7,1,11,10,0,45
2024-11-10 01:00:00+08:00,355,23.7,91,0.0,7,1,11,10,1,0
2024-11-10 01:15:00+08:00,360,23.7,91,0.0,7,1,11,10,1,15
2024-11-10 01:30:00+08:00,362,23.7,91,0.0,7,1,11,10,1,30
2024-11-10 01:45:00+08:00,348,23.7,91,0.0,7,1,11,10,1,45
2024-11-10 02:00:00+08:00,352,23.8,92,0.0,7,1,11,10,2,0
2024-11-10 02:15:00+08:00,388,23.8,92,0.0,7,1,11,10,2,15
2024-11-10 02:30:00+08:00,400,23.8,92,0.0,7,1,11,10,2,30
2024-11-10 02:45:00+08:00,374,23.8,92,0.0,7,1,11,10,2,45
2024-11-10 03:00:00+08:00,340,23.9,94,0.0,7,1,11,10,3,0
2024-11-10 03:15:00+08:00,353,23.9,94,0.0,7,1,11,10,3,15
2024-11-10 03:30:00+08:00,349,23.9,94,0.0,7,1,11,10,3,30
2024-11-10 03:45:00+08:00,330,23.9,94,0.0,7,1,11,10,3,45
2024-11-10 04:00:00+08:00,328,23.6,95,0.0,7,1,11,10,4,0
2024-11-10 04:15:00+08:00,326,23.6,95,0.0,7,1,11,10,4,15
2024-11-10 04:30:00+08:00,334,23.6,95,0.0,7,1,11,10,4,30
2024-11-10 04:45:00+08:00,375,23.6,95,0.0,7,1,11,10,4,45
2024-11-10 05:00:00+08:00,358,23.6,91,0.0,7,1,11,10,5,0
2024-11-10 05:15:00+08:00,299,23.6,91,0.0,7,1,11,10,5,15
2024-11-10 05:30:00+08:00,310,23.6,91,0.0,7,1,11,10,5,30
2024-11-10 05:45:00+08:00,339,23.6,91,0.0,7,1,11,10,5,45
2024-11-10 06:00:00+08:00,336,23.9,91,0.0,7,1,11,10,6,0
2024-11-10 06:15:00+08:00,323,23.9,91,0.0,7,1,11,10,6,15
2024-11-10 06:30:00+08:00,320,23.9,91,0.0,7,1,11,10,6,30
2024-11-10 06:45:00+08:00,307,23.9,91,0.0,7,1,11,10,6,45
2024-11-10 07:00:00+08:00,287,23.9,92,0.0,7,1,11,10,7,0
2024-11-10 07:15:00+08:00,260,23.9,92,0.0,7,1,11,10,7,15
2024-11-10 07:30:00+08:00,274,23.9,92,0.0,7,1,11,10,7,30
2024-11-10 07:45:00+08:00,242,23.9,92,0.0,7,1,11,10,7,45
2024-11-10 08:00:00+08:00,202,24.4,94,0.0,7,1,11,10,8,0
2024-11-10 08:15:00+08:00,201,24.4,94,0.0,7,1,11,10,8,15
2024-11-10 08:30:00+08:00,152,24.4,94,0.0,7,1,11,10,8,30
2024-11-10 08:45:00+08:00,147,24.4,94,0.0,7,1,11,10,8,45
2024-11-10 09:00:00+08:00,203,26.0,87,0.0,7,1,11,10,9,0
2024-11-10 09:15:00+08:00,183,26.0,87,0.0,7,1,11,10,9,15
2024-11-10 09:30:00+08:00,187,26.0,87,0.0,7,1,11,10,9,30
2024-11-10 09:45:00+08:00,204,26.0,87,0.0,7,1,11,10,9,45
2024-11-10 10:00:00+08:00,192,26.8,78,0.0,7,1,11,10,10,0
2024-11-10 10:15:00+08:00,224,26.8,78,0.0,7,1,11,10,10,15
2024-11-10 10:30:00+08:00,202,26.8,78,0.0,7,1,11,10,10,30
2024-11-10 10:45:00+08:00,199,26.8,78,0.0,7,1,11,10,10,45
2024-11-10 11:00:00+08:00,138,26.7,77,0.0,7,1,11,10,11,0
2024-11-10 11:15:00+08:00,119,26.7,77,0.0,7,1,11,10,11,15
2024-11-10 11:30:00+08:00,109,26.7,77,0.0,7,1,11,10,11,30
2024-11-10 11:45:00+08:00,154,26.7,77,0.0,7,1,11,10,11,45
2024-11-10 12:00:00+08:00,76,26.4,77,0.0,7,1,11,10,12,0
2024-11-10 12:15:00+08:00,-5,26.4,77,0.0,7,1,11,10,12,15
2024-11-10 12:30:00+08:00,69,26.4,77,0.0,7,1,11,10,12,30
2024-11-10 12:45:00+08:00,45,26.4,77,0.0,7,1,11,10,12,45
2024-11-10 13:00:00+08:00,22,26.6,76,0.0,7,1,11,10,13,0
2024-11-10 13:15:00+08:00,46,26.6,76,0.0,7,1,11,10,13,15
2024-11-10 13:30:00+08:00,42,26.6,76,0.0,7,1,11,10,13,30
2024-11-10 13:45:00+08:00,99,26.6,76,0.0,7,1,11,10,13,45
2024-11-10 14:00:00+08:00,131,26.2,77,0.0,7,1,11,10,14,0
2024-11-10 14:15:00+08:00,161,26.2,77,0.0,7,1,11,10,14,15
2024-11-10 14:30:00+08:00,161,26.2,77,0.0,7,1,11,10,14,30
2024-11-10 14:45:00+08:00,173,26.2,77,0.0,7,1,11,10,14,45
2024-11-10 15:00:00+08:00,177,25.9,77,0.0,7,1,11,10,15,0
2024-11-10 15:15:00+08:00,236,25.9,77,0.0,7,1,11,10,15,15
2024-11-10 15:30:00+08:00,287,25.9,77,0.0,7,1,11,10,15,30
2024-11-10 15:45:00+08:00,288,25.9,77,0.0,7,1,11,10,15,45
2024-11-10 16:00:00+08:00,308,25.8,76,0.0,7,1,11,10,16,0
2024-11-10 16:15:00+08:00,381,25.8,76,0.0,7,1,11,10,16,15
2024-11-10 16:30:00+08:00,380,25.8,76,0.0,7,1,11,10,16,30
2024-11-10 16:45:00+08:00,375,25.8,76,0.0,7,1,11,10,16,45
2024-11-10 17:00:00+08:00,384,25.0,79,0.0,7,1,11,10,17,0
2024-11-10 17:15:00+08:00,398,25.0,79,0.0,7,1,11,10,17,15
2024-11-10 17:30:00+08:00,416,25.0,79,0.0,7,1,11,10,17,30
2024-11-10 17:45:00+08:00,428,25.0,79,0.0,7,1,11,10,17,45
2024-11-10 18:00:00+08:00,434,24.4,85,0.0,7,1,11,10,18,0
2024-11-10 18:15:00+08:00,428,24.4,85,0.0,7,1,11,10,18,15
2024-11-10 18:30:00+08:00,429,24.4,85,0.0,7,1,11,10,18,30
2024-11-10 18:45:00+08:00,436,24.4,85,0.0,7,1,11,10,18,45
2024-11-10 19:00:00+08:00,446,24.2,87,0.0,7,1,11,10,19,0
2024-11-10 19:15:00+08:00,430,24.2,87,0.0,7,1,11,10,19,15
2024-11-10 19:30:00+08:00,473,24.2,87,0.0,7,1,11,10,19,30
2024-11-10 19:45:00+08:00,461,24.2,87,0.0,7,1,11,10,19,45
2024-11-10 20:00:00+08:00,446,23.9,88,0.0,7,1,11,10,20,0
2024-11-10 20:15:00+08:00,437,23.9,88,0.0,7,1,11,10,20,15
2024-11-10 20:30:00+08:00,442,23.9,88,0.0,7,1,11,10,20,30
2024-11-10 20:45:00+08:00,452,23.9,88,0.0,7,1,11,10,20,45
2024-11-10 21:00:00+08:00,437,23.4,90,0.0,7,1,11,10,21,0
2024-11-10 21:15:00+08:00,439,23.4,90,0.0,7,1,11,10,21,15
2024-11-10 21:30:00+08:00,464,23.4,90,0.0,7,1,11,10,21,30
2024-11-10 21:45:00+08:00,456,23.4,90,0.0,7,1,11,10,21,45
2024-11-10 22:00:00+08:00,460,23.1,92,0.0,7,1,11,10,22,0
2024-11-10 22:15:00+08:00,453,23.1,92,0.0,7,1,11,10,22,15
2024-11-10 22:30:00+08:00,455,23.1,92,0.0,7,1,11,10,22,30
2024-11-10 22:45:00+08:00,454,23.1,92,0.0,7,1,11,10,22,45
2024-11-10 23:00:00+08:00,450,22.7,93,0.0,7,1,11,10,23,0
2024-11-10 23:15:00+08:00,468,22.7,93,0.0,7,1,11,10,23,15
